ID	nc	gene	tot	support_cov	support_VAF	perc_cov	perc_VAF	cv
592989	[1, 5] mismatches	TRIOBP	7	5	6	0.714285714285714	0.857142857142857	Uncertain significance
594358	[1, 5] mismatches	FAM20C	4	0	3	0	0.75	Uncertain significance
596623	Indels	TJP2	6	4	1	0.666666666666667	0.166666666666667	Uncertain significance
598454	[1, 5] mismatches	ABCG8	4	4	4	1	1	Benign
599469	Other	RAI1	4	3	0	0.75	0	Benign
599473	Indels	ATN1	20	12	15	0.6	0.75	Benign
618169	[1, 5] mismatches	HSPG2	8	0	5	0	0.625	Benign
618807	[1, 5] mismatches	PKD1	5	0	3	0	0.6	Uncertain significance
618819	[1, 5] mismatches	PKD1	5	0	4	0	0.8	Uncertain significance
619751	[1, 5] mismatches	VWF	7	7	0	1	0	Likely pathogenic
619951	Allele swapping	APOE	7	0	4	0	0.571428571428571	Other
623360	Indels	DMPK	5	1	3	0.2	0.6	Pathogenic
623664	Indels	AGRN	5	1	3	0.2	0.6	Uncertain significance
623897	[1, 5] mismatches	KRT14	7	7	0	1	0	Likely pathogenic
625882	Indels	ADAMTS2	7	0	6	0	0.857142857142857	Conflicting interpretations
626335	Indels	GLS	11	8	3	0.727272727272727	0.272727272727273	Pathogenic
626903	Indels	BRCA1	5	3	1	0.6	0.2	Uncertain significance
627096	[1, 5] mismatches	VWF	9	9	0	1	0	Uncertain significance
627303	[1, 5] mismatches	VWF	4	3	4	0.75	1	Likely pathogenic
627761	Indels	TP53	11	3	7	0.272727272727273	0.636363636363636	Other
627792	Indels	ATM	7	1	4	0.142857142857143	0.571428571428571	Benign
627833	[1, 5] mismatches	BRCA1	6	4	1	0.666666666666667	0.166666666666667	Uncertain significance
628102	[1, 5] mismatches	BRCA2	5	2	3	0.4	0.6	Other
628384	> 5 mismatches | Indels	TP53	10	1	7	0.1	0.7	Other
628762	Other	TP53	7	0	4	0	0.571428571428571	Other
629194	Indels	MSH2	5	0	4	0	0.8	Pathogenic
629229	[1, 5] mismatches	BRCA2	4	4	0	1	0	Uncertain significance
629251	[1, 5] mismatches	BRCA1	9	7	1	0.777777777777778	0.111111111111111	Uncertain significance
629476	[1, 5] mismatches	BRCA2	4	4	1	1	0.25	Uncertain significance
629890	[1, 5] mismatches	MLH1	5	3	1	0.6	0.2	Uncertain significance
631050	[1, 5] mismatches	MLH1	7	2	4	0.285714285714286	0.571428571428571	Uncertain significance
631078	[1, 5] mismatches	BRCA1	6	4	1	0.666666666666667	0.166666666666667	Other
631202	Indels	MSH2	5	1	3	0.2	0.6	Other
631339	[1, 5] mismatches	BRCA1	9	7	1	0.777777777777778	0.111111111111111	Uncertain significance
632656	Indels	ATM	5	3	0	0.6	0	Uncertain significance
632780	Indels	CTSA	10	8	1	0.8	0.1	Benign
633098	[1, 5] mismatches	BRCA1	5	3	1	0.6	0.2	Other
633133	[1, 5] mismatches	BRCA2	8	5	2	0.625	0.25	Likely pathogenic
633273	[1, 5] mismatches	IKBKG	4	4	3	1	0.75	Uncertain significance
634690	[1, 5] mismatches	TP53	9	5	0	0.555555555555556	0	Uncertain significance
634748	[1, 5] mismatches	TP53	9	7	1	0.777777777777778	0.111111111111111	Pathogenic
634762	[1, 5] mismatches	TP53	10	6	1	0.6	0.1	Pathogenic
634932	[1, 5] mismatches	SMN1	6	1	6	0.166666666666667	1	Uncertain significance
637890	Allele swapping	IGHMBP2	6	0	5	0	0.833333333333333	Benign
638852	Other	TP53	5	0	4	0	0.8	Pathogenic
638927	Other	TP53	4	3	1	0.75	0.25	Uncertain significance
639641	Indels	ATM	5	3	0	0.6	0	Uncertain significance
640491	Indels	ATM	4	0	3	0	0.75	Uncertain significance
640575	[1, 5] mismatches	BRCA2	6	5	1	0.833333333333333	0.166666666666667	Uncertain significance
640870	[1, 5] mismatches	RB1	7	6	0	0.857142857142857	0	Uncertain significance
641057	Indels	MSH2	5	1	3	0.2	0.6	Pathogenic
642728	[1, 5] mismatches	CBS	6	6	1	1	0.166666666666667	Uncertain significance
643188	Indels	BRCA1	7	4	1	0.571428571428571	0.142857142857143	Uncertain significance
643308	Indels	RB1	5	4	1	0.8	0.2	Uncertain significance
644516	[1, 5] mismatches	CBS	4	4	0	1	0	Uncertain significance
644764	[1, 5] mismatches	BRCA1	5	3	0	0.6	0	Uncertain significance
644935	[1, 5] mismatches	BRCA1	5	5	0	1	0	Pathogenic
645526	[1, 5] mismatches	SDHA	11	8	8	0.727272727272727	0.727272727272727	Uncertain significance
645537	[1, 5] mismatches	PMS2	5	5	0	1	0	Uncertain significance
646371	[1, 5] mismatches	BRCA1	5	3	0	0.6	0	Uncertain significance
646651	[1, 5] mismatches	CSF2RA	4	0	4	0	1	Uncertain significance
647608	> 5 mismatches | Indels	COL5A1	4	0	4	0	1	Uncertain significance
647836	[1, 5] mismatches	BRCA2	5	4	0	0.8	0	Uncertain significance
648793	[1, 5] mismatches	MLH1	4	1	3	0.25	0.75	Uncertain significance
650544	[1, 5] mismatches	BRCA2	5	3	1	0.6	0.2	Uncertain significance
65157	Allele swapping	TSC2	9	1	6	0.111111111111111	0.666666666666667	Benign
652191	[1, 5] mismatches	RB1	7	6	0	0.857142857142857	0	Pathogenic
652334	Indels	DNAI2	5	0	5	0	1	Uncertain significance
652521	Indels	ATM	4	0	4	0	1	Uncertain significance
653242	Other	PREPL	4	3	1	0.75	0.25	Pathogenic
655254	[1, 5] mismatches	TP53	4	4	0	1	0	Uncertain significance
65608	[1, 5] mismatches	CYP21A2	7	1	4	0.142857142857143	0.571428571428571	Benign
65610	[1, 5] mismatches	CYP21A2	6	6	2	1	0.333333333333333	Pathogenic
656253	[1, 5] mismatches	NEB	9	0	8	0	0.888888888888889	Pathogenic
657990	[1, 5] mismatches	FOXN1	4	4	0	1	0	Uncertain significance
658297	Indels	DMD	5	3	1	0.6	0.2	Likely pathogenic
658804	Indels	BRCA1	7	4	4	0.571428571428571	0.571428571428571	Uncertain significance
659842	Other	TP53	8	2	5	0.25	0.625	Uncertain significance
660412	[1, 5] mismatches	CHRNA4	4	0	4	0	1	Uncertain significance
66128	Allele swapping	KRT12	5	1	4	0.2	0.8	Benign
66151	Allele swapping	KRT9	12	2	7	0.166666666666667	0.583333333333333	Benign
66234	Allele swapping	KRT5	10	2	10	0.2	1	Benign
66327	[1, 5] mismatches	KRT14	5	3	0	0.6	0	Other
663283	[1, 5] mismatches	BRCA2	8	5	2	0.625	0.25	Uncertain significance
66331	[1, 5] mismatches	KRT14	12	9	5	0.75	0.416666666666667	Benign
66332	[1, 5] mismatches	KRT14	11	8	5	0.727272727272727	0.454545454545455	Benign
66334	[1, 5] mismatches	KRT14	5	1	3	0.2	0.6	Benign
66336	[1, 5] mismatches	KRT14	13	9	2	0.692307692307692	0.153846153846154	Benign
66337	[1, 5] mismatches	KRT14	6	4	2	0.666666666666667	0.333333333333333	Pathogenic
66338	[1, 5] mismatches	KRT14	5	3	3	0.6	0.6	Other
66339	[1, 5] mismatches	KRT14	5	3	3	0.6	0.6	Pathogenic
66340	[1, 5] mismatches	KRT14	4	1	3	0.25	0.75	Other
66342	[1, 5] mismatches	KRT14	4	3	1	0.75	0.25	Other
66343	[1, 5] mismatches	KRT14	4	3	1	0.75	0.25	Other
66347	[1, 5] mismatches	KRT14	6	0	5	0	0.833333333333333	Other
66348	[1, 5] mismatches	KRT14	9	0	7	0	0.777777777777778	Other
66349	[1, 5] mismatches	KRT14	9	0	7	0	0.777777777777778	Other
66350	[1, 5] mismatches	KRT14	5	0	4	0	0.8	Other
66352	[1, 5] mismatches	KRT14	4	0	3	0	0.75	Other
66354	[1, 5] mismatches	KRT14	4	0	3	0	0.75	Other
66355	[1, 5] mismatches	KRT14	7	0	6	0	0.857142857142857	Other
66356	[1, 5] mismatches	KRT14	4	0	4	0	1	Pathogenic
66357	[1, 5] mismatches	KRT14	4	0	4	0	1	Other
66358	[1, 5] mismatches	KRT14	4	0	4	0	1	Pathogenic
66361	[1, 5] mismatches	KRT14	9	0	6	0	0.666666666666667	Other
66362	[1, 5] mismatches	KRT14	7	0	7	0	1	Other
66366	[1, 5] mismatches	KRT14	8	0	8	0	1	Other
66367	[1, 5] mismatches	KRT14	8	0	8	0	1	Other
66368	[1, 5] mismatches	KRT14	7	0	6	0	0.857142857142857	Other
66381	[1, 5] mismatches	KRT14	6	5	0	0.833333333333333	0	Conflicting interpretations
664352	Other	TP53	6	0	4	0	0.666666666666667	Uncertain significance
66455	Allele swapping	GFAP	7	0	4	0	0.571428571428571	Benign
664716	Indels	RB1	5	1	4	0.2	0.8	Uncertain significance
66522	Allele swapping	KRT8	6	0	6	0	1	Benign
66524	[1, 5] mismatches	KRT8	4	3	0	0.75	0	Other
66535	Allele swapping	KRT8	11	0	7	0	0.636363636363636	Other
66536	[1, 5] mismatches	KRT8	4	0	4	0	1	Other
66539	[1, 5] mismatches	KRT19	12	1	7	0.0833333333333333	0.583333333333333	Other
66550	Allele swapping	KRT86	8	2	8	0.25	1	Benign
665596	Indels	MBD5	4	0	4	0	1	Uncertain significance
66636	> 5 mismatches | Indels	KRT1	4	1	3	0.25	0.75	Other
66638	Indels	KRT1	5	2	4	0.4	0.8	Other
666614	Allele swapping	APOL1	7	0	4	0	0.571428571428571	Benign
66667	[1, 5] mismatches	KRT1	9	1	5	0.111111111111111	0.555555555555556	Benign
666704	[1, 5] mismatches	KCNE1	4	3	0	0.75	0	Benign
66732	Other	NEFH	5	1	3	0.2	0.6	Other
66736	Indels	NEFH	5	4	0	0.8	0	Other
66739	[1, 5] mismatches	NEFH	6	2	4	0.333333333333333	0.666666666666667	Other
66743	Allele swapping	NEFH	7	1	4	0.142857142857143	0.571428571428571	Benign
667489	[1, 5] mismatches	MCCC2	8	8	8	1	1	Benign
667499	Allele swapping	MICU1	5	0	4	0	0.8	Benign
667600	[1, 5] mismatches	ADGRV1	10	1	7	0.1	0.7	Benign
667608	Allele swapping	CHD7	7	0	4	0	0.571428571428571	Benign
667639	> 5 mismatches | Indels	NDE1	5	0	3	0	0.6	Benign
667641	Allele swapping	NDRG1	7	1	4	0.142857142857143	0.571428571428571	Benign
667643	Allele swapping	NDRG1	5	0	3	0	0.6	Benign
667675	[1, 5] mismatches	NIPA1	9	2	6	0.222222222222222	0.666666666666667	Benign
667705	Allele swapping	NPHP3	6	0	5	0	0.833333333333333	Benign
667711	[1, 5] mismatches	NRXN1	7	0	4	0	0.571428571428571	Benign
667775	[1, 5] mismatches	OPA1	8	5	3	0.625	0.375	Benign
667790	> 5 mismatches | Indels	DYNC2H1	8	0	6	0	0.75	Benign
667793	[1, 5] mismatches	OPA1	8	5	3	0.625	0.375	Benign
667797	[1, 5] mismatches	PCNT	7	1	4	0.142857142857143	0.571428571428571	Benign
667805	Allele swapping	PCNT	8	0	5	0	0.625	Benign
667841	Allele swapping	EVC	6	1	4	0.166666666666667	0.666666666666667	Benign
668002	[1, 5] mismatches	POMT1	5	0	3	0	0.6	Benign
668003	[1, 5] mismatches	POMT1	5	0	3	0	0.6	Benign
668004	[1, 5] mismatches	POMT1	5	0	3	0	0.6	Benign
668033	[1, 5] mismatches	POMT2	6	4	4	0.666666666666667	0.666666666666667	Benign
668035	[1, 5] mismatches	POMT2	6	4	4	0.666666666666667	0.666666666666667	Benign
668036	Allele swapping	POMT2	4	0	3	0	0.75	Benign
668044	Allele swapping	PPT1	7	0	5	0	0.714285714285714	Benign
668087	> 5 mismatches | Indels	CHMP1A	15	0	14	0	0.933333333333333	Benign
668088	[1, 5] mismatches	CHMP1A	12	2	8	0.166666666666667	0.666666666666667	Benign
668111	[1, 5] mismatches	COLQ	6	0	4	0	0.666666666666667	Benign
668716	Allele swapping	LTBP4	5	1	3	0.2	0.6	Benign
668771	[1, 5] mismatches	ADSL	5	0	3	0	0.6	Benign
668816	> 5 mismatches | Indels	KCNT1	5	5	0	1	0	Other
668882	Allele swapping	COL6A1	5	1	4	0.2	0.8	Benign
669134	Allele swapping	RELN	8	0	6	0	0.75	Benign
669209	[1, 5] mismatches	NEB	5	3	4	0.6	0.8	Other
669294	Allele swapping	SCN1A	7	1	5	0.142857142857143	0.714285714285714	Benign
669296	Allele swapping	SCN1A	7	1	5	0.142857142857143	0.714285714285714	Benign
669300	Allele swapping	SCN1A	4	0	3	0	0.75	Benign
669378	[1, 5] mismatches	KRT14	6	4	1	0.666666666666667	0.166666666666667	Other
669523	> 5 mismatches | Indels	NFU1	4	0	3	0	0.75	Benign
669662	Allele swapping	ZIC2	10	0	7	0	0.7	Benign
669688	Allele swapping	ATPAF2	5	1	3	0.2	0.6	Benign
669786	> 5 mismatches | Indels	GCK	8	0	5	0	0.625	Benign
669828	Allele swapping	SELENON	5	0	3	0	0.6	Benign
669834	[1, 5] mismatches	SELENON	7	4	4	0.571428571428571	0.571428571428571	Benign
669835	[1, 5] mismatches	SELENON	7	4	5	0.571428571428571	0.714285714285714	Benign
669841	Allele swapping	SGCA	4	1	3	0.25	0.75	Benign
669869	Allele swapping	NDUFA10	4	0	3	0	0.75	Benign
669985	Allele swapping	LARS1	8	0	5	0	0.625	Benign
669991	Allele swapping	LARS1	8	2	7	0.25	0.875	Benign
669996	[1, 5] mismatches	EVC2	5	0	3	0	0.6	Benign
670002	[1, 5] mismatches	LARS1	5	0	5	0	1	Benign
670004	Allele swapping	LARS1	6	6	5	1	0.833333333333333	Benign
670020	Allele swapping	LARS1	5	0	3	0	0.6	Benign
670065	[1, 5] mismatches	SGCG	8	1	5	0.125	0.625	Benign
670079	Allele swapping	SIL1	6	0	6	0	1	Benign
670082	[1, 5] mismatches	SIL1	5	0	3	0	0.6	Benign
670083	[1, 5] mismatches	SIL1	5	0	4	0	0.8	Benign
670141	Allele swapping	STIL	10	0	6	0	0.6	Benign
670199	Allele swapping	SYNE1	4	0	3	0	0.75	Benign
670208	[1, 5] mismatches	SYNE1	11	10	9	0.909090909090909	0.818181818181818	Benign
670239	[1, 5] mismatches	TNPO3	10	1	8	0.1	0.8	Benign
670276	Allele swapping	WDR62	4	0	4	0	1	Benign
670278	Allele swapping	WDR62	4	0	3	0	0.75	Benign
670303	[1, 5] mismatches	WNK1	5	0	4	0	0.8	Benign
670304	[1, 5] mismatches	WNK1	7	0	6	0	0.857142857142857	Benign
670305	[1, 5] mismatches	WNK1	7	0	4	0	0.571428571428571	Benign
670343	[1, 5] mismatches	ZFYVE26	6	0	4	0	0.666666666666667	Benign
670356	Allele swapping	MYO7A	8	1	6	0.125	0.75	Benign
670357	> 5 mismatches | Indels	MYO7A	6	0	5	0	0.833333333333333	Benign
670360	Allele swapping	MYO7A	5	4	3	0.8	0.6	Benign
670361	[1, 5] mismatches	MYO7A	7	0	5	0	0.714285714285714	Benign
670377	[1, 5] mismatches	MYO7A	7	0	4	0	0.571428571428571	Benign
670415	[1, 5] mismatches	USH1C	9	4	5	0.444444444444444	0.555555555555556	Benign
670416	[1, 5] mismatches	USH1C	11	6	5	0.545454545454545	0.454545454545455	Benign
670417	Allele swapping	USH1C	7	1	4	0.142857142857143	0.571428571428571	Benign
670471	[1, 5] mismatches	PCNT	13	12	0	0.923076923076923	0	Benign
670481	> 5 mismatches | Indels	COL6A1	5	0	5	0	1	Benign
670496	Allele swapping	LRSAM1	11	2	6	0.181818181818182	0.545454545454545	Benign
670497	Allele swapping	LRSAM1	8	3	5	0.375	0.625	Benign
670504	Allele swapping	DNMT1	7	3	4	0.428571428571429	0.571428571428571	Benign
670536	[1, 5] mismatches	LRSAM1	9	1	5	0.111111111111111	0.555555555555556	Benign
670537	[1, 5] mismatches	LRSAM1	5	0	4	0	0.8	Benign
670538	Allele swapping	LRSAM1	10	3	6	0.3	0.6	Benign
670544	Allele swapping	SBF2	7	0	7	0	1	Benign
670545	Allele swapping	SBF2	7	0	4	0	0.571428571428571	Benign
670555	Allele swapping	NEFL	6	0	5	0	0.833333333333333	Benign
670594	Allele swapping	PNPO	5	0	4	0	0.8	Benign
670597	Allele swapping	SCN1A	9	0	7	0	0.777777777777778	Benign
670598	[1, 5] mismatches	SCN1A	13	2	9	0.153846153846154	0.692307692307692	Benign
670605	[1, 5] mismatches	SYNE1	5	0	3	0	0.6	Benign
670607	Allele swapping	SYNE1	9	1	5	0.111111111111111	0.555555555555556	Benign
670611	Allele swapping	SYNE1	9	1	5	0.111111111111111	0.555555555555556	Benign
670696	[1, 5] mismatches	SYNE1	5	0	3	0	0.6	Benign
670698	[1, 5] mismatches	SYNE1	5	0	3	0	0.6	Benign
670756	[1, 5] mismatches	ATP1A2	4	0	3	0	0.75	Benign
670773	[1, 5] mismatches	TNPO3	5	0	5	0	1	Benign
670777	[1, 5] mismatches	TNPO3	8	0	5	0	0.625	Benign
670810	Allele swapping	PRICKLE1	9	0	6	0	0.666666666666667	Benign
670835	Allele swapping	VPS53	5	0	4	0	0.8	Benign
670841	[1, 5] mismatches	SCN1A	6	1	5	0.166666666666667	0.833333333333333	Benign
670854	Allele swapping	SCN2A	5	1	3	0.2	0.6	Benign
670893	Allele swapping	RTN2	8	0	6	0	0.75	Benign
670934	Allele swapping	CACNA1C	8	2	7	0.25	0.875	Benign
670958	Allele swapping	CACNA1C	6	0	5	0	0.833333333333333	Benign
670963	Allele swapping	POMT1	5	1	3	0.2	0.6	Benign
670981	[1, 5] mismatches	COL5A1	4	3	1	0.75	0.25	Benign
670998	Allele swapping	MYH11	7	1	4	0.142857142857143	0.571428571428571	Benign
671001	[1, 5] mismatches	COL5A1	9	2	5	0.222222222222222	0.555555555555556	Benign
671006	[1, 5] mismatches	MYH11	5	2	3	0.4	0.6	Benign
671010	[1, 5] mismatches	COL5A1	7	5	4	0.714285714285714	0.571428571428571	Benign
671030	Allele swapping	TMEM43	8	0	6	0	0.75	Benign
671031	Allele swapping	TMEM43	4	0	3	0	0.75	Benign
671035	Allele swapping	TSPAN1	4	1	3	0.25	0.75	Benign
671085	Allele swapping	DMD	5	0	3	0	0.6	Benign
671096	Allele swapping	SLC25A38	7	0	5	0	0.714285714285714	Benign
671120	Allele swapping	LAMA4	5	1	3	0.2	0.6	Benign
671142	Allele swapping	MYOZ2	9	0	5	0	0.555555555555556	Benign
671154	Allele swapping	NEBL	7	0	5	0	0.714285714285714	Benign
671175	Allele swapping	NEBL	9	0	5	0	0.555555555555556	Benign
671180	[1, 5] mismatches	RBM20	10	4	8	0.4	0.8	Benign
671181	[1, 5] mismatches	RBM20	11	4	10	0.363636363636364	0.909090909090909	Benign
671183	Allele swapping	RBM20	5	0	3	0	0.6	Benign
671231	Allele swapping	VCL	12	0	7	0	0.583333333333333	Benign
671404	Allele swapping	ASS1	5	0	3	0	0.6	Benign
671544	[1, 5] mismatches	SLC25A13	6	0	4	0	0.666666666666667	Benign
671556	Allele swapping	HSPD1	5	1	3	0.2	0.6	Benign
671564	> 5 mismatches | Indels	PDHX	5	1	5	0.2	1	Benign
671595	Allele swapping	RARS2	6	0	5	0	0.833333333333333	Benign
671612	Allele swapping	RARS2	5	0	4	0	0.8	Benign
671618	Allele swapping	TYMP	4	0	3	0	0.75	Benign
671694	[1, 5] mismatches	SPG7	11	1	6	0.0909090909090909	0.545454545454545	Benign
671697	Allele swapping	TPK1	4	0	3	0	0.75	Benign
671779	Allele swapping	RYR2	6	2	5	0.333333333333333	0.833333333333333	Benign
671783	Allele swapping	CACNA1C	12	3	9	0.25	0.75	Benign
671799	Allele swapping	CACNA1C	10	0	9	0	0.9	Benign
671800	Allele swapping	CACNA1C	8	0	5	0	0.625	Benign
671811	Allele swapping	CACNA1C	5	0	3	0	0.6	Benign
671894	Allele swapping	KCNH2	6	0	4	0	0.666666666666667	Benign
671916	[1, 5] mismatches	SCN4B	5	1	3	0.2	0.6	Benign
671919	Allele swapping	CACNA1C	10	8	5	0.8	0.5	Benign
671945	Allele swapping	TNNT2	7	0	5	0	0.714285714285714	Benign
671950	Allele swapping	KCNH2	6	0	4	0	0.666666666666667	Benign
671970	Allele swapping	CACNA1C	8	0	6	0	0.75	Benign
671972	[1, 5] mismatches	CACNA1C	5	0	4	0	0.8	Benign
671990	Allele swapping	CTSA	12	0	7	0	0.583333333333333	Benign
672014	[1, 5] mismatches	LDB3	6	0	5	0	0.833333333333333	Benign
672024	[1, 5] mismatches	CTNS	6	4	4	0.666666666666667	0.666666666666667	Benign
672035	Allele swapping	MYBPC3	7	0	4	0	0.571428571428571	Benign
672040	[1, 5] mismatches	SGCD	7	0	4	0	0.571428571428571	Benign
672042	Allele swapping	SGCD	6	2	4	0.333333333333333	0.666666666666667	Benign
672043	Allele swapping	TCAP	4	0	3	0	0.75	Benign
672053	Allele swapping	CHSY1	9	0	5	0	0.555555555555556	Benign
672065	[1, 5] mismatches	CASQ2	10	0	8	0	0.8	Benign
672067	Allele swapping	RYR2	7	0	5	0	0.714285714285714	Benign
672068	Indels	RYR2	4	1	3	0.25	0.75	Benign
672069	Allele swapping	RYR2	8	1	6	0.125	0.75	Benign
672071	[1, 5] mismatches	RYR2	4	0	3	0	0.75	Benign
67208	[1, 5] mismatches	KCNH2	4	3	0	0.75	0	Pathogenic
67209	[1, 5] mismatches	KCNH2	4	3	0	0.75	0	Other
672152	Allele swapping	JUP	6	0	6	0	1	Benign
672157	[1, 5] mismatches	PKP2	5	0	3	0	0.6	Benign
672160	Allele swapping	PKP2	9	3	5	0.333333333333333	0.555555555555556	Benign
672174	[1, 5] mismatches	TMEM43	8	0	7	0	0.875	Benign
672176	Allele swapping	AKAP9	9	0	6	0	0.666666666666667	Benign
672238	Allele swapping	COL5A1	11	0	6	0	0.545454545454545	Benign
672240	Allele swapping	COL5A1	7	0	5	0	0.714285714285714	Benign
672243	Allele swapping	COL5A1	9	0	5	0	0.555555555555556	Benign
672248	Allele swapping	COL5A1	7	0	6	0	0.857142857142857	Benign
672275	[1, 5] mismatches	COL5A1	8	2	5	0.25	0.625	Benign
672276	[1, 5] mismatches	COL5A1	7	5	1	0.714285714285714	0.142857142857143	Benign
672277	[1, 5] mismatches	COL5A1	8	2	7	0.25	0.875	Benign
672279	Allele swapping	COL5A1	9	0	8	0	0.888888888888889	Benign
672327	> 5 mismatches | Indels	VPS53	6	6	6	1	1	Other
672343	[1, 5] mismatches	PMS2	4	4	0	1	0	Other
672357	Allele swapping	MYH11	6	1	6	0.166666666666667	1	Benign
672363	[1, 5] mismatches	SMAD3	7	4	2	0.571428571428571	0.285714285714286	Benign
6724	Allele swapping	FAAH	4	1	3	0.25	0.75	Benign
672426	Allele swapping	WHRN	4	0	3	0	0.75	Benign
672468	> 5 mismatches | Indels	COL6A2	9	2	5	0.222222222222222	0.555555555555556	Other
672518	Allele swapping	LDB3	9	1	6	0.111111111111111	0.666666666666667	Benign
672696	Allele swapping	VCL	9	0	7	0	0.777777777777778	Benign
672698	Allele swapping	VCL	9	1	7	0.111111111111111	0.777777777777778	Benign
672700	[1, 5] mismatches	JPH2	8	1	5	0.125	0.625	Benign
672747	Allele swapping	LDB3	9	1	6	0.111111111111111	0.666666666666667	Benign
672749	Allele swapping	LDB3	4	0	3	0	0.75	Benign
672877	> 5 mismatches | Indels	MYPN	5	4	4	0.8	0.8	Benign
672881	Allele swapping	NEBL	5	0	3	0	0.6	Benign
672915	> 5 mismatches | Indels	PDLIM3	5	1	3	0.2	0.6	Benign
673006	Allele swapping	ABCC9	5	0	3	0	0.6	Benign
673052	Allele swapping	MYPN	8	0	5	0	0.625	Benign
673293	Allele swapping	DOCK8	11	0	6	0	0.545454545454545	Benign
673302	[1, 5] mismatches	RYR2	8	5	4	0.625	0.5	Benign
673332	[1, 5] mismatches	MCPH1	9	1	7	0.111111111111111	0.777777777777778	Benign
673346	Allele swapping	MED12	4	3	0	0.75	0	Benign
673387	Allele swapping	KIF1A	11	1	7	0.0909090909090909	0.636363636363636	Benign
673448	Allele swapping	NDRG1	4	0	3	0	0.75	Benign
673452	Indels	SLC12A6	7	7	0	1	0	Benign
673475	[1, 5] mismatches	ETHE1	4	1	4	0.25	1	Benign
673534	Allele swapping	GCK	7	1	4	0.142857142857143	0.571428571428571	Benign
673535	[1, 5] mismatches	HNF1A	8	0	6	0	0.75	Benign
673537	Allele swapping	HNF1A	9	2	5	0.222222222222222	0.555555555555556	Benign
673790	Allele swapping	MED12	5	2	3	0.4	0.6	Benign
673900	[1, 5] mismatches	MYO7A	5	0	3	0	0.6	Benign
673901	[1, 5] mismatches	MYO7A	5	0	3	0	0.6	Benign
673931	Allele swapping	MCPH1	7	1	4	0.142857142857143	0.571428571428571	Benign
673949	Allele swapping	STIL	10	0	6	0	0.6	Benign
674046	Allele swapping	KIF1A	7	2	4	0.285714285714286	0.571428571428571	Benign
674047	[1, 5] mismatches	WNK1	7	0	4	0	0.571428571428571	Benign
674132	Indels	MYPN	9	6	7	0.666666666666667	0.777777777777778	Benign
674341	Allele swapping	DMD	8	0	5	0	0.625	Benign
674387	[1, 5] mismatches	MYO7A	9	1	6	0.111111111111111	0.666666666666667	Benign
674388	[1, 5] mismatches	MYO7A	8	0	6	0	0.75	Benign
674532	Allele swapping	MED12	7	4	2	0.571428571428571	0.285714285714286	Benign
674533	> 5 mismatches | Indels	MED12	5	2	3	0.4	0.6	Benign
674614	Allele swapping	CALM1	7	1	7	0.142857142857143	1	Benign
674616	[1, 5] mismatches	CALM2	11	11	6	1	0.545454545454545	Benign
674665	[1, 5] mismatches	EIF2AK4	8	0	6	0	0.75	Benign
674704	[1, 5] mismatches	MFAP5	4	0	3	0	0.75	Benign
674708	[1, 5] mismatches	PRDM16	6	0	4	0	0.666666666666667	Benign
674709	Allele swapping	PRDM16	8	0	5	0	0.625	Benign
674718	[1, 5] mismatches	ADSL	8	1	5	0.125	0.625	Benign
674728	Allele swapping	PRKG1	6	1	4	0.166666666666667	0.666666666666667	Benign
674732	> 5 mismatches | Indels	PRDM16	5	3	3	0.6	0.6	Benign
674733	> 5 mismatches | Indels	PRDM16	5	3	3	0.6	0.6	Benign
674737	[1, 5] mismatches	PRDM16	9	6	0	0.666666666666667	0	Benign
674745	> 5 mismatches | Indels	CHRNA4	4	4	4	1	1	Benign
674754	Allele swapping	COL11A1	7	1	6	0.142857142857143	0.857142857142857	Benign
674801	[1, 5] mismatches	COL1A1	6	1	5	0.166666666666667	0.833333333333333	Benign
674811	Allele swapping	COL1A2	5	0	4	0	0.8	Benign
674812	Allele swapping	COL1A2	4	1	3	0.25	0.75	Benign
674819	Allele swapping	TRDN	5	0	3	0	0.6	Benign
674829	Allele swapping	COL1A2	6	1	6	0.166666666666667	1	Benign
674857	Allele swapping	COL2A1	5	0	3	0	0.6	Benign
674858	[1, 5] mismatches	COL9A3	7	2	6	0.285714285714286	0.857142857142857	Benign
674938	[1, 5] mismatches	SCN1A	12	1	10	0.0833333333333333	0.833333333333333	Benign
674940	[1, 5] mismatches	SCN1A	9	1	8	0.111111111111111	0.888888888888889	Benign
674954	[1, 5] mismatches	STRA6	7	0	4	0	0.571428571428571	Benign
674961	Allele swapping	TGIF1	7	1	4	0.142857142857143	0.571428571428571	Benign
674966	Allele swapping	TTC21B	9	0	6	0	0.666666666666667	Benign
674978	[1, 5] mismatches	COL1A1	5	1	3	0.2	0.6	Benign
674988	[1, 5] mismatches	EVC2	4	0	3	0	0.75	Benign
674991	[1, 5] mismatches	KCNQ3	10	2	6	0.2	0.6	Benign
674993	[1, 5] mismatches	NEK1	6	4	5	0.666666666666667	0.833333333333333	Benign
674994	[1, 5] mismatches	NEK1	4	0	3	0	0.75	Benign
675037	[1, 5] mismatches	INPP5E	5	1	3	0.2	0.6	Benign
675039	> 5 mismatches | Indels	INPP5E	9	9	3	1	0.333333333333333	Benign
675069	Allele swapping	COL9A3	4	0	3	0	0.75	Benign
675090	Allele swapping	TMEM231	4	0	4	0	1	Benign
